,data,epsp,config/sec,config/weight,config/saveFolder,config/simLabel
785,"epsp      6.057235
sec         apic_5
loc            0.5
weight       0.008
dtype: object",6.05723486386335,apic_5,0.008000000000000002,./grid_batch,grid_search_00785
786,"epsp      0.311696
sec        apic_50
loc            0.5
weight       0.008
dtype: object",0.31169619144063104,apic_50,0.008000000000000002,./grid_batch,grid_search_00786
787,"epsp      0.418607
sec        apic_51
loc            0.5
weight       0.008
dtype: object",0.41860658187054806,apic_51,0.008000000000000002,./grid_batch,grid_search_00787
788,"epsp      3.412281
sec        apic_52
loc            0.5
weight       0.008
dtype: object",3.412281037852821,apic_52,0.008000000000000002,./grid_batch,grid_search_00788
789,"epsp      2.271832
sec        apic_53
loc            0.5
weight       0.008
dtype: object",2.271832180309289,apic_53,0.008000000000000002,./grid_batch,grid_search_00789
790,"epsp      3.195389
sec        apic_54
loc            0.5
weight       0.008
dtype: object",3.195388719745509,apic_54,0.008000000000000002,./grid_batch,grid_search_00790
791,"epsp      2.693509
sec        apic_55
loc            0.5
weight       0.008
dtype: object",2.693509201427247,apic_55,0.008000000000000002,./grid_batch,grid_search_00791
792,"epsp      2.111178
sec        apic_56
loc            0.5
weight       0.008
dtype: object",2.111177948074512,apic_56,0.008000000000000002,./grid_batch,grid_search_00792
793,"epsp      1.116606
sec        apic_57
loc            0.5
weight       0.008
dtype: object",1.116605911551232,apic_57,0.008000000000000002,./grid_batch,grid_search_00793
794,"epsp      1.162631
sec        apic_58
loc            0.5
weight       0.008
dtype: object",1.162631005542323,apic_58,0.008000000000000002,./grid_batch,grid_search_00794
795,"epsp      2.08967
sec       apic_59
loc           0.5
weight      0.008
dtype: object",2.089670315284834,apic_59,0.008000000000000002,./grid_batch,grid_search_00795
796,"epsp      5.626453
sec         apic_6
loc            0.5
weight       0.008
dtype: object",5.626453272802806,apic_6,0.008000000000000002,./grid_batch,grid_search_00796
797,"epsp      1.363259
sec        apic_60
loc            0.5
weight       0.008
dtype: object",1.363258522558638,apic_60,0.008000000000000002,./grid_batch,grid_search_00797
798,"epsp      1.593413
sec        apic_61
loc            0.5
weight       0.008
dtype: object",1.593413244452548,apic_61,0.008000000000000002,./grid_batch,grid_search_00798
799,"epsp      1.260864
sec        apic_62
loc            0.5
weight       0.008
dtype: object",1.260863964210557,apic_62,0.008000000000000002,./grid_batch,grid_search_00799
800,"epsp      1.260864
sec        apic_63
loc            0.5
weight       0.008
dtype: object",1.260863931730369,apic_63,0.008000000000000002,./grid_batch,grid_search_00800
801,"epsp      2.941638
sec        apic_64
loc            0.5
weight       0.008
dtype: object",2.941637943676767,apic_64,0.008000000000000002,./grid_batch,grid_search_00801
802,"epsp      1.560682
sec        apic_65
loc            0.5
weight       0.008
dtype: object",1.560681939692585,apic_65,0.008000000000000002,./grid_batch,grid_search_00802
803,"epsp      1.933419
sec        apic_66
loc            0.5
weight       0.008
dtype: object",1.933418541053697,apic_66,0.008000000000000002,./grid_batch,grid_search_00803
804,"epsp      1.192629
sec        apic_67
loc            0.5
weight       0.008
dtype: object",1.192629304671683,apic_67,0.008000000000000002,./grid_batch,grid_search_00804
805,"epsp      0.478855
sec        apic_68
loc            0.5
weight       0.008
dtype: object",0.47885480858752705,apic_68,0.008000000000000002,./grid_batch,grid_search_00805
806,"epsp      1.111537
sec        apic_69
loc            0.5
weight       0.008
dtype: object",1.111536669469984,apic_69,0.008000000000000002,./grid_batch,grid_search_00806
807,"epsp      4.52378
sec        apic_7
loc           0.5
weight      0.008
dtype: object",4.52378013085444,apic_7,0.008000000000000002,./grid_batch,grid_search_00807
808,"epsp      0.970088
sec        apic_70
loc            0.5
weight       0.008
dtype: object",0.9700884554339091,apic_70,0.008000000000000002,./grid_batch,grid_search_00808
809,"epsp      0.600534
sec        apic_71
loc            0.5
weight       0.008
dtype: object",0.6005337109188811,apic_71,0.008000000000000002,./grid_batch,grid_search_00809
810,"epsp      0.446732
sec        apic_72
loc            0.5
weight       0.008
dtype: object",0.44673189665654406,apic_72,0.008000000000000002,./grid_batch,grid_search_00810
811,"epsp      0.268046
sec        apic_73
loc            0.5
weight       0.008
dtype: object",0.26804643240048104,apic_73,0.008000000000000002,./grid_batch,grid_search_00811
812,"epsp      0.303126
sec        apic_74
loc            0.5
weight       0.008
dtype: object",0.303126211717952,apic_74,0.008000000000000002,./grid_batch,grid_search_00812
813,"epsp      0.353332
sec        apic_75
loc            0.5
weight       0.008
dtype: object",0.353331841512584,apic_75,0.008000000000000002,./grid_batch,grid_search_00813
814,"epsp      0.390792
sec        apic_76
loc            0.5
weight       0.008
dtype: object",0.39079206376963704,apic_76,0.008000000000000002,./grid_batch,grid_search_00814
815,"epsp      1.02923
sec       apic_77
loc           0.5
weight      0.008
dtype: object",1.029229578427106,apic_77,0.008000000000000002,./grid_batch,grid_search_00815
816,"epsp      0.576904
sec        apic_78
loc            0.5
weight       0.008
dtype: object",0.576904401053397,apic_78,0.008000000000000002,./grid_batch,grid_search_00816
817,"epsp      0.153891
sec        apic_79
loc            0.5
weight       0.008
dtype: object",0.15389064764596502,apic_79,0.008000000000000002,./grid_batch,grid_search_00817
818,"epsp      3.724968
sec         apic_8
loc            0.5
weight       0.008
dtype: object",3.72496779108161,apic_8,0.008000000000000002,./grid_batch,grid_search_00818
819,"epsp      0.332239
sec        apic_80
loc            0.5
weight       0.008
dtype: object",0.33223861065295,apic_80,0.008000000000000002,./grid_batch,grid_search_00819
820,"epsp      0.199297
sec        apic_81
loc            0.5
weight       0.008
dtype: object",0.199297141354833,apic_81,0.008000000000000002,./grid_batch,grid_search_00820
821,"epsp      0.149678
sec        apic_82
loc            0.5
weight       0.008
dtype: object",0.14967758419496102,apic_82,0.008000000000000002,./grid_batch,grid_search_00821
822,"epsp      0.753238
sec        apic_83
loc            0.5
weight       0.008
dtype: object",0.7532384552125531,apic_83,0.008000000000000002,./grid_batch,grid_search_00822
823,"epsp      0.525246
sec        apic_84
loc            0.5
weight       0.008
dtype: object",0.52524562638446,apic_84,0.008000000000000002,./grid_batch,grid_search_00823
824,"epsp      0.442427
sec        apic_85
loc            0.5
weight       0.008
dtype: object",0.44242704660415205,apic_85,0.008000000000000002,./grid_batch,grid_search_00824
825,"epsp      0.191824
sec        apic_86
loc            0.5
weight       0.008
dtype: object",0.191823757566936,apic_86,0.008000000000000002,./grid_batch,grid_search_00825
826,"epsp      0.214946
sec        apic_87
loc            0.5
weight       0.008
dtype: object",0.214945709443597,apic_87,0.008000000000000002,./grid_batch,grid_search_00826
827,"epsp      0.137437
sec        apic_88
loc            0.5
weight       0.008
dtype: object",0.13743742963538302,apic_88,0.008000000000000002,./grid_batch,grid_search_00827
828,"epsp      0.130383
sec        apic_89
loc            0.5
weight       0.008
dtype: object",0.130383218063613,apic_89,0.008000000000000002,./grid_batch,grid_search_00828
829,"epsp      2.237786
sec         apic_9
loc            0.5
weight       0.008
dtype: object",2.237785867575539,apic_9,0.008000000000000002,./grid_batch,grid_search_00829
830,"epsp      0.132139
sec        apic_90
loc            0.5
weight       0.008
dtype: object",0.132138523924098,apic_90,0.008000000000000002,./grid_batch,grid_search_00830
831,"epsp      0.132346
sec        apic_91
loc            0.5
weight       0.008
dtype: object",0.132345584892718,apic_91,0.008000000000000002,./grid_batch,grid_search_00831
832,"epsp      0.262955
sec        apic_92
loc            0.5
weight       0.008
dtype: object",0.26295544690772404,apic_92,0.008000000000000002,./grid_batch,grid_search_00832
833,"epsp      0.146777
sec        apic_93
loc            0.5
weight       0.008
dtype: object",0.146777075264367,apic_93,0.008000000000000002,./grid_batch,grid_search_00833
834,"epsp      0.141725
sec        apic_94
loc            0.5
weight       0.008
dtype: object",0.14172543953320302,apic_94,0.008000000000000002,./grid_batch,grid_search_00834
835,"epsp      0.281639
sec        apic_95
loc            0.5
weight       0.008
dtype: object",0.28163873456328703,apic_95,0.008000000000000002,./grid_batch,grid_search_00835
836,"epsp      0.178395
sec        apic_96
loc            0.5
weight       0.008
dtype: object",0.178395336478843,apic_96,0.008000000000000002,./grid_batch,grid_search_00836
837,"epsp      0.182119
sec        apic_97
loc            0.5
weight       0.008
dtype: object",0.182118992340136,apic_97,0.008000000000000002,./grid_batch,grid_search_00837
838,"epsp      0.823885
sec        apic_98
loc            0.5
weight       0.008
dtype: object",0.8238849831004551,apic_98,0.008000000000000002,./grid_batch,grid_search_00838
839,"epsp      0.516967
sec        apic_99
loc            0.5
weight       0.008
dtype: object",0.5169668977378871,apic_99,0.008000000000000002,./grid_batch,grid_search_00839
840,"epsp      6.103657
sec         axon_0
loc            0.5
weight       0.008
dtype: object",6.103656650082392,axon_0,0.008000000000000002,./grid_batch,grid_search_00840
841,"epsp      102.675593
sec           axon_1
loc              0.5
weight         0.008
dtype: object",102.6755934347305,axon_1,0.008000000000000002,./grid_batch,grid_search_00841
842,"epsp      5.271432
sec         dend_0
loc            0.5
weight       0.008
dtype: object",5.271431665400229,dend_0,0.008000000000000002,./grid_batch,grid_search_00842
843,"epsp      3.661774
sec         dend_1
loc            0.5
weight       0.008
dtype: object",3.661773729049983,dend_1,0.008000000000000002,./grid_batch,grid_search_00843
844,"epsp      6.995401
sec        dend_10
loc            0.5
weight       0.008
dtype: object",6.995400547910535,dend_10,0.008000000000000002,./grid_batch,grid_search_00844
845,"epsp      5.923294
sec       dend_100
loc            0.5
weight       0.008
dtype: object",5.923294263546246,dend_100,0.008000000000000002,./grid_batch,grid_search_00845
846,"epsp      4.359256
sec       dend_101
loc            0.5
weight       0.008
dtype: object",4.359256420559447,dend_101,0.008000000000000002,./grid_batch,grid_search_00846
847,"epsp      2.836366
sec       dend_102
loc            0.5
weight       0.008
dtype: object",2.836365777576389,dend_102,0.008000000000000002,./grid_batch,grid_search_00847
848,"epsp      3.779616
sec       dend_103
loc            0.5
weight       0.008
dtype: object",3.77961637799298,dend_103,0.008000000000000002,./grid_batch,grid_search_00848
849,"epsp      5.517761
sec       dend_104
loc            0.5
weight       0.008
dtype: object",5.517761405578341,dend_104,0.008000000000000002,./grid_batch,grid_search_00849
850,"epsp      2.134266
sec       dend_105
loc            0.5
weight       0.008
dtype: object",2.134266381343607,dend_105,0.008000000000000002,./grid_batch,grid_search_00850
851,"epsp      2.008428
sec       dend_106
loc            0.5
weight       0.008
dtype: object",2.008428144363705,dend_106,0.008000000000000002,./grid_batch,grid_search_00851
852,"epsp      1.661674
sec       dend_107
loc            0.5
weight       0.008
dtype: object",1.661674315695492,dend_107,0.008000000000000002,./grid_batch,grid_search_00852
853,"epsp      5.280053
sec       dend_108
loc            0.5
weight       0.008
dtype: object",5.280053167080894,dend_108,0.008000000000000002,./grid_batch,grid_search_00853
854,"epsp      1.804036
sec       dend_109
loc            0.5
weight       0.008
dtype: object",1.80403555397234,dend_109,0.008000000000000002,./grid_batch,grid_search_00854
855,"epsp      3.887078
sec        dend_11
loc            0.5
weight       0.008
dtype: object",3.887078125260942,dend_11,0.008000000000000002,./grid_batch,grid_search_00855
856,"epsp       4.16495
sec       dend_110
loc            0.5
weight       0.008
dtype: object",4.164949737767245,dend_110,0.008000000000000002,./grid_batch,grid_search_00856
857,"epsp      0.822212
sec       dend_111
loc            0.5
weight       0.008
dtype: object",0.8222116959686471,dend_111,0.008000000000000002,./grid_batch,grid_search_00857
858,"epsp      0.826473
sec       dend_112
loc            0.5
weight       0.008
dtype: object",0.8264729816686721,dend_112,0.008000000000000002,./grid_batch,grid_search_00858
859,"epsp      6.477361
sec        dend_12
loc            0.5
weight       0.008
dtype: object",6.477360945078146,dend_12,0.008000000000000002,./grid_batch,grid_search_00859
860,"epsp      5.972553
sec        dend_13
loc            0.5
weight       0.008
dtype: object",5.972553026694726,dend_13,0.008000000000000002,./grid_batch,grid_search_00860
861,"epsp      2.970185
sec        dend_14
loc            0.5
weight       0.008
dtype: object",2.970184632808354,dend_14,0.008000000000000002,./grid_batch,grid_search_00861
862,"epsp      4.135462
sec        dend_15
loc            0.5
weight       0.008
dtype: object",4.135462148097709,dend_15,0.008000000000000002,./grid_batch,grid_search_00862
863,"epsp      3.787579
sec        dend_16
loc            0.5
weight       0.008
dtype: object",3.787579260707048,dend_16,0.008000000000000002,./grid_batch,grid_search_00863
864,"epsp      7.172719
sec        dend_17
loc            0.5
weight       0.008
dtype: object",7.17271920223795,dend_17,0.008000000000000002,./grid_batch,grid_search_00864
865,"epsp      5.985607
sec        dend_18
loc            0.5
weight       0.008
dtype: object",5.985606984360402,dend_18,0.008000000000000002,./grid_batch,grid_search_00865
866,"epsp      5.096623
sec        dend_19
loc            0.5
weight       0.008
dtype: object",5.096622630567019,dend_19,0.008000000000000002,./grid_batch,grid_search_00866
867,"epsp      3.480648
sec         dend_2
loc            0.5
weight       0.008
dtype: object",3.480647726380127,dend_2,0.008000000000000002,./grid_batch,grid_search_00867
868,"epsp      4.426642
sec        dend_20
loc            0.5
weight       0.008
dtype: object",4.426642370116319,dend_20,0.008000000000000002,./grid_batch,grid_search_00868
869,"epsp      3.216233
sec        dend_21
loc            0.5
weight       0.008
dtype: object",3.216232929939707,dend_21,0.008000000000000002,./grid_batch,grid_search_00869
870,"epsp      3.251876
sec        dend_22
loc            0.5
weight       0.008
dtype: object",3.251876146906127,dend_22,0.008000000000000002,./grid_batch,grid_search_00870
871,"epsp      4.345895
sec        dend_23
loc            0.5
weight       0.008
dtype: object",4.345895114701214,dend_23,0.008000000000000002,./grid_batch,grid_search_00871
872,"epsp      3.243637
sec        dend_24
loc            0.5
weight       0.008
dtype: object",3.243636697945987,dend_24,0.008000000000000002,./grid_batch,grid_search_00872
873,"epsp      2.83605
sec       dend_25
loc           0.5
weight      0.008
dtype: object",2.836049577963763,dend_25,0.008000000000000002,./grid_batch,grid_search_00873
874,"epsp      4.911205
sec        dend_26
loc            0.5
weight       0.008
dtype: object",4.911205430665824,dend_26,0.008000000000000002,./grid_batch,grid_search_00874
875,"epsp      3.045377
sec        dend_27
loc            0.5
weight       0.008
dtype: object",3.045376834000677,dend_27,0.008000000000000002,./grid_batch,grid_search_00875
876,"epsp      3.677077
sec        dend_28
loc            0.5
weight       0.008
dtype: object",3.677077345068419,dend_28,0.008000000000000002,./grid_batch,grid_search_00876
877,"epsp      6.136494
sec        dend_29
loc            0.5
weight       0.008
dtype: object",6.136493508170268,dend_29,0.008000000000000002,./grid_batch,grid_search_00877
878,"epsp      7.188058
sec         dend_3
loc            0.5
weight       0.008
dtype: object",7.188058306198606,dend_3,0.008000000000000002,./grid_batch,grid_search_00878
879,"epsp      3.942403
sec        dend_30
loc            0.5
weight       0.008
dtype: object",3.942402943509869,dend_30,0.008000000000000002,./grid_batch,grid_search_00879
880,"epsp      3.008752
sec        dend_31
loc            0.5
weight       0.008
dtype: object",3.008751667743254,dend_31,0.008000000000000002,./grid_batch,grid_search_00880
881,"epsp      6.612145
sec        dend_32
loc            0.5
weight       0.008
dtype: object",6.612145280431996,dend_32,0.008000000000000002,./grid_batch,grid_search_00881
882,"epsp      5.812699
sec        dend_33
loc            0.5
weight       0.008
dtype: object",5.812699148023221,dend_33,0.008000000000000002,./grid_batch,grid_search_00882
883,"epsp      5.509394
sec        dend_34
loc            0.5
weight       0.008
dtype: object",5.509393947287251,dend_34,0.008000000000000002,./grid_batch,grid_search_00883
884,"epsp      5.31504
sec       dend_35
loc           0.5
weight      0.008
dtype: object",5.315040031262434,dend_35,0.008000000000000002,./grid_batch,grid_search_00884
885,"epsp      3.119289
sec        dend_36
loc            0.5
weight       0.008
dtype: object",3.119288879005836,dend_36,0.008000000000000002,./grid_batch,grid_search_00885
886,"epsp      2.846961
sec        dend_37
loc            0.5
weight       0.008
dtype: object",2.846960561302239,dend_37,0.008000000000000002,./grid_batch,grid_search_00886
887,"epsp      5.368752
sec        dend_38
loc            0.5
weight       0.008
dtype: object",5.368751517798039,dend_38,0.008000000000000002,./grid_batch,grid_search_00887
888,"epsp      4.590943
sec        dend_39
loc            0.5
weight       0.008
dtype: object",4.590943118287157,dend_39,0.008000000000000002,./grid_batch,grid_search_00888
889,"epsp      6.128717
sec         dend_4
loc            0.5
weight       0.008
dtype: object",6.128717418705044,dend_4,0.008000000000000002,./grid_batch,grid_search_00889
890,"epsp      4.081704
sec        dend_40
loc            0.5
weight       0.008
dtype: object",4.08170356131825,dend_40,0.008000000000000002,./grid_batch,grid_search_00890
891,"epsp      2.433709
sec        dend_41
loc            0.5
weight       0.008
dtype: object",2.433708680334575,dend_41,0.008000000000000002,./grid_batch,grid_search_00891
892,"epsp      3.739809
sec        dend_42
loc            0.5
weight       0.008
dtype: object",3.739808972180931,dend_42,0.008000000000000002,./grid_batch,grid_search_00892
893,"epsp      2.483521
sec        dend_43
loc            0.5
weight       0.008
dtype: object",2.4835212849031763,dend_43,0.008000000000000002,./grid_batch,grid_search_00893
894,"epsp      2.787904
sec        dend_44
loc            0.5
weight       0.008
dtype: object",2.7879037726059432,dend_44,0.008000000000000002,./grid_batch,grid_search_00894
895,"epsp      2.854925
sec        dend_45
loc            0.5
weight       0.008
dtype: object",2.854924875283544,dend_45,0.008000000000000002,./grid_batch,grid_search_00895
896,"epsp      4.855054
sec        dend_46
loc            0.5
weight       0.008
dtype: object",4.855054439629228,dend_46,0.008000000000000002,./grid_batch,grid_search_00896
897,"epsp      3.115694
sec        dend_47
loc            0.5
weight       0.008
dtype: object",3.115693999625279,dend_47,0.008000000000000002,./grid_batch,grid_search_00897
898,"epsp      4.263749
sec        dend_48
loc            0.5
weight       0.008
dtype: object",4.263749247908912,dend_48,0.008000000000000002,./grid_batch,grid_search_00898
899,"epsp      2.667222
sec        dend_49
loc            0.5
weight       0.008
dtype: object",2.667222406535856,dend_49,0.008000000000000002,./grid_batch,grid_search_00899
900,"epsp      0.401206
sec         dend_5
loc            0.5
weight       0.008
dtype: object",0.40120648752534205,dend_5,0.008000000000000002,./grid_batch,grid_search_00900
901,"epsp      2.819892
sec        dend_50
loc            0.5
weight       0.008
dtype: object",2.819892152748053,dend_50,0.008000000000000002,./grid_batch,grid_search_00901
902,"epsp      5.380409
sec        dend_51
loc            0.5
weight       0.008
dtype: object",5.380409172951928,dend_51,0.008000000000000002,./grid_batch,grid_search_00902
903,"epsp      4.97519
sec       dend_52
loc           0.5
weight      0.008
dtype: object",4.975190024898666,dend_52,0.008000000000000002,./grid_batch,grid_search_00903
904,"epsp      3.051411
sec        dend_53
loc            0.5
weight       0.008
dtype: object",3.051410502006561,dend_53,0.008000000000000002,./grid_batch,grid_search_00904
905,"epsp      2.98944
sec       dend_54
loc           0.5
weight      0.008
dtype: object",2.989439652491654,dend_54,0.008000000000000002,./grid_batch,grid_search_00905
906,"epsp      3.150493
sec        dend_55
loc            0.5
weight       0.008
dtype: object",3.150493296167624,dend_55,0.008000000000000002,./grid_batch,grid_search_00906
907,"epsp      3.593222
sec        dend_56
loc            0.5
weight       0.008
dtype: object",3.593221837126407,dend_56,0.008000000000000002,./grid_batch,grid_search_00907
908,"epsp      7.271981
sec        dend_57
loc            0.5
weight       0.008
dtype: object",7.271980681361853,dend_57,0.008000000000000002,./grid_batch,grid_search_00908
909,"epsp      4.808775
sec        dend_58
loc            0.5
weight       0.008
dtype: object",4.808774568756362,dend_58,0.008000000000000002,./grid_batch,grid_search_00909
910,"epsp      3.864111
sec        dend_59
loc            0.5
weight       0.008
dtype: object",3.864111235334832,dend_59,0.008000000000000002,./grid_batch,grid_search_00910
911,"epsp      0.215698
sec         dend_6
loc            0.5
weight       0.008
dtype: object",0.21569828614219902,dend_6,0.008000000000000002,./grid_batch,grid_search_00911
912,"epsp      6.304286
sec        dend_60
loc            0.5
weight       0.008
dtype: object",6.304286389213111,dend_60,0.008000000000000002,./grid_batch,grid_search_00912
913,"epsp      4.374271
sec        dend_61
loc            0.5
weight       0.008
dtype: object",4.374270599641882,dend_61,0.008000000000000002,./grid_batch,grid_search_00913
914,"epsp      4.354047
sec        dend_62
loc            0.5
weight       0.008
dtype: object",4.354047100836581,dend_62,0.008000000000000002,./grid_batch,grid_search_00914
915,"epsp      6.601608
sec        dend_63
loc            0.5
weight       0.008
dtype: object",6.601608314049287,dend_63,0.008000000000000002,./grid_batch,grid_search_00915
916,"epsp      5.52857
sec       dend_64
loc           0.5
weight      0.008
dtype: object",5.528570233447773,dend_64,0.008000000000000002,./grid_batch,grid_search_00916
917,"epsp      4.111537
sec        dend_65
loc            0.5
weight       0.008
dtype: object",4.111537429284091,dend_65,0.008000000000000002,./grid_batch,grid_search_00917
918,"epsp      4.210161
sec        dend_66
loc            0.5
weight       0.008
dtype: object",4.210161413209668,dend_66,0.008000000000000002,./grid_batch,grid_search_00918
919,"epsp      4.022456
sec        dend_67
loc            0.5
weight       0.008
dtype: object",4.022456490542595,dend_67,0.008000000000000002,./grid_batch,grid_search_00919
920,"epsp      6.756264
sec        dend_68
loc            0.5
weight       0.008
dtype: object",6.75626377702865,dend_68,0.008000000000000002,./grid_batch,grid_search_00920
921,"epsp      5.437908
sec        dend_69
loc            0.5
weight       0.008
dtype: object",5.437908134748177,dend_69,0.008000000000000002,./grid_batch,grid_search_00921
922,"epsp      6.418369
sec         dend_7
loc            0.5
weight       0.008
dtype: object",6.418369381996186,dend_7,0.008000000000000002,./grid_batch,grid_search_00922
923,"epsp      3.524622
sec        dend_70
loc            0.5
weight       0.008
dtype: object",3.5246217710136842,dend_70,0.008000000000000002,./grid_batch,grid_search_00923
924,"epsp      1.087206
sec        dend_71
loc            0.5
weight       0.008
dtype: object",1.08720622118254,dend_71,0.008000000000000002,./grid_batch,grid_search_00924
925,"epsp      2.976744
sec        dend_72
loc            0.5
weight       0.008
dtype: object",2.976743740556912,dend_72,0.008000000000000002,./grid_batch,grid_search_00925
926,"epsp      7.246778
sec        dend_73
loc            0.5
weight       0.008
dtype: object",7.246778350453482,dend_73,0.008000000000000002,./grid_batch,grid_search_00926
927,"epsp      6.528477
sec        dend_74
loc            0.5
weight       0.008
dtype: object",6.528477412531835,dend_74,0.008000000000000002,./grid_batch,grid_search_00927
928,"epsp      5.624038
sec        dend_75
loc            0.5
weight       0.008
dtype: object",5.624037961147522,dend_75,0.008000000000000002,./grid_batch,grid_search_00928
929,"epsp      3.53449
sec       dend_76
loc           0.5
weight      0.008
dtype: object",3.534489928214341,dend_76,0.008000000000000002,./grid_batch,grid_search_00929
930,"epsp      4.919878
sec        dend_77
loc            0.5
weight       0.008
dtype: object",4.91987829959173,dend_77,0.008000000000000002,./grid_batch,grid_search_00930
931,"epsp      3.451623
sec        dend_78
loc            0.5
weight       0.008
dtype: object",3.45162259305674,dend_78,0.008000000000000002,./grid_batch,grid_search_00931
932,"epsp      4.640605
sec        dend_79
loc            0.5
weight       0.008
dtype: object",4.640605117797072,dend_79,0.008000000000000002,./grid_batch,grid_search_00932
933,"epsp      3.843126
sec         dend_8
loc            0.5
weight       0.008
dtype: object",3.843125769800963,dend_8,0.008000000000000002,./grid_batch,grid_search_00933
934,"epsp      6.050991
sec        dend_80
loc            0.5
weight       0.008
dtype: object",6.050990581456148,dend_80,0.008000000000000002,./grid_batch,grid_search_00934
935,"epsp      3.443881
sec        dend_81
loc            0.5
weight       0.008
dtype: object",3.443881079584699,dend_81,0.008000000000000002,./grid_batch,grid_search_00935
936,"epsp      4.894151
sec        dend_82
loc            0.5
weight       0.008
dtype: object",4.894151043288438,dend_82,0.008000000000000002,./grid_batch,grid_search_00936
937,"epsp      4.053901
sec        dend_83
loc            0.5
weight       0.008
dtype: object",4.05390080568953,dend_83,0.008000000000000002,./grid_batch,grid_search_00937
938,"epsp      3.326861
sec        dend_84
loc            0.5
weight       0.008
dtype: object",3.326861296920782,dend_84,0.008000000000000002,./grid_batch,grid_search_00938
939,"epsp      2.618114
sec        dend_85
loc            0.5
weight       0.008
dtype: object",2.618114466673901,dend_85,0.008000000000000002,./grid_batch,grid_search_00939
940,"epsp      2.497621
sec        dend_86
loc            0.5
weight       0.008
dtype: object",2.497621419665506,dend_86,0.008000000000000002,./grid_batch,grid_search_00940
941,"epsp      6.959511
sec        dend_87
loc            0.5
weight       0.008
dtype: object",6.959510866609406,dend_87,0.008000000000000002,./grid_batch,grid_search_00941
942,"epsp      5.178896
sec        dend_88
loc            0.5
weight       0.008
dtype: object",5.178895668717509,dend_88,0.008000000000000002,./grid_batch,grid_search_00942
943,"epsp      2.216936
sec        dend_89
loc            0.5
weight       0.008
dtype: object",2.216935941406419,dend_89,0.008000000000000002,./grid_batch,grid_search_00943
944,"epsp      3.166722
sec         dend_9
loc            0.5
weight       0.008
dtype: object",3.166721716715869,dend_9,0.008000000000000002,./grid_batch,grid_search_00944
945,"epsp      3.226001
sec        dend_90
loc            0.5
weight       0.008
dtype: object",3.226001244452675,dend_90,0.008000000000000002,./grid_batch,grid_search_00945
946,"epsp      1.398045
sec        dend_91
loc            0.5
weight       0.008
dtype: object",1.398045244684311,dend_91,0.008000000000000002,./grid_batch,grid_search_00946
947,"epsp      1.345119
sec        dend_92
loc            0.5
weight       0.008
dtype: object",1.345118680868296,dend_92,0.008000000000000002,./grid_batch,grid_search_00947
948,"epsp      6.719404
sec        dend_93
loc            0.5
weight       0.008
dtype: object",6.719404025260694,dend_93,0.008000000000000002,./grid_batch,grid_search_00948
949,"epsp      5.056646
sec        dend_94
loc            0.5
weight       0.008
dtype: object",5.056645523796455,dend_94,0.008000000000000002,./grid_batch,grid_search_00949
950,"epsp      0.303003
sec        dend_95
loc            0.5
weight       0.008
dtype: object",0.303002501025574,dend_95,0.008000000000000002,./grid_batch,grid_search_00950
951,"epsp      0.070398
sec        dend_96
loc            0.5
weight       0.008
dtype: object",0.070397976470346,dend_96,0.008000000000000002,./grid_batch,grid_search_00951
952,"epsp      0.119566
sec        dend_97
loc            0.5
weight       0.008
dtype: object",0.11956567469279301,dend_97,0.008000000000000002,./grid_batch,grid_search_00952
953,"epsp      3.63009
sec       dend_98
loc           0.5
weight      0.008
dtype: object",3.630090223694381,dend_98,0.008000000000000002,./grid_batch,grid_search_00953
954,"epsp      4.088782
sec        dend_99
loc            0.5
weight       0.008
dtype: object",4.08878154705269,dend_99,0.008000000000000002,./grid_batch,grid_search_00954
955,"epsp      7.435397
sec           soma
loc            0.5
weight       0.008
dtype: object",7.435396939799908,soma,0.008000000000000002,./grid_batch,grid_search_00955
